round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,active_player,action_type,camel,trap_type,trap_location,player_2_trap_location,player_2_trap_type,bet_type,player_0_trap_location,player_0_trap_type,player_1_trap_location,player_1_trap_type,distance,player_3_trap_location,player_3_trap_type,game_id,player_0_name,player_0_final,player_1_name,player_1_final,player_2_name,player_2_final,player_3_name,player_3_final,winners
30,4,2,False,0,0,False,4,0,False,2,0,True,4,1,True,4,3,3,3,1.0,move_trap,,1.0,7.0,3.0,-1.0,,5.0,-1.0,7.0,1.0,,,,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
31,4,3,False,0,0,False,4,1,False,4,0,False,4,2,True,5,3,4,3,2.0,move_camel,c_3,,,3.0,-1.0,,5.0,-1.0,7.0,1.0,2.0,,,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
32,4,3,False,0,0,False,4,1,False,4,0,False,4,2,True,5,3,4,3,3.0,move_trap,,1.0,13.0,3.0,-1.0,,5.0,-1.0,7.0,1.0,,13.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
33,4,3,False,0,0,False,4,1,False,4,0,False,4,2,True,5,3,4,3,0.0,move_trap,,-1.0,1.0,3.0,-1.0,,1.0,-1.0,7.0,1.0,,13.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
34,4,3,False,0,0,False,4,1,False,4,0,False,4,2,True,5,3,4,3,1.0,move_trap,,-1.0,5.0,3.0,-1.0,,1.0,-1.0,5.0,-1.0,,13.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
35,6,1,True,0,0,True,4,1,True,4,0,True,6,0,True,10,1,4,11,2.0,move_camel,c_4,,,3.0,-1.0,,1.0,-1.0,5.0,-1.0,2.0,13.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
36,6,1,True,0,0,True,4,1,True,4,0,True,6,0,True,10,1,4,11,3.0,round_winner_bet,c_0,,,3.0,-1.0,,1.0,-1.0,5.0,-1.0,,13.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
37,6,1,True,0,0,True,4,1,True,4,0,True,6,0,True,10,1,4,11,0.0,round_winner_bet,c_0,,,3.0,-1.0,,1.0,-1.0,5.0,-1.0,,13.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
38,6,1,True,0,0,True,4,1,True,4,0,True,6,0,True,10,1,4,11,1.0,round_winner_bet,c_4,,,3.0,-1.0,,1.0,-1.0,5.0,-1.0,,13.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
39,6,1,True,0,0,True,4,1,True,4,0,True,6,0,True,10,1,4,11,2.0,round_winner_bet,c_0,,,3.0,-1.0,,1.0,-1.0,5.0,-1.0,,13.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
40,6,1,True,0,0,True,4,1,True,4,0,True,6,0,True,10,1,4,11,3.0,move_trap,,1.0,9.0,3.0,-1.0,,1.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
41,6,1,True,0,0,True,4,1,True,4,0,True,6,0,True,10,1,4,11,0.0,move_trap,,-1.0,7.0,3.0,-1.0,,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
42,6,1,True,0,0,True,4,1,True,4,0,True,6,0,True,10,1,4,11,1.0,round_winner_bet,c_4,,,3.0,-1.0,,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
43,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,2.0,move_camel,c_3,,,3.0,-1.0,,7.0,-1.0,5.0,-1.0,2.0,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
44,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,3.0,round_winner_bet,c_2,,,3.0,-1.0,,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
45,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,0.0,game_bet,c_3,,,3.0,-1.0,win,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
46,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,1.0,round_winner_bet,c_3,,,3.0,-1.0,,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
47,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,2.0,round_winner_bet,c_2,,,3.0,-1.0,,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
48,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,3.0,game_bet,c_3,,,3.0,-1.0,win,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
49,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,0.0,game_bet,c_2,,,3.0,-1.0,win,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
50,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,1.0,game_bet,c_3,,,3.0,-1.0,win,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
51,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,2.0,game_bet,c_3,,,3.0,-1.0,win,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
52,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,3.0,game_bet,c_2,,,3.0,-1.0,win,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
53,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,0.0,round_winner_bet,c_3,,,3.0,-1.0,,7.0,-1.0,5.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
54,6,1,True,0,0,True,6,3,True,6,2,False,6,0,True,10,1,5,11,1.0,move_trap,,-1.0,11.0,3.0,-1.0,,7.0,-1.0,11.0,-1.0,,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
55,6,1,True,0,0,True,10,0,False,6,2,False,6,0,True,10,1,6,12,2.0,move_camel,c_2,,,3.0,-1.0,,7.0,-1.0,11.0,-1.0,4.0,9.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
56,6,1,True,0,0,True,10,0,False,6,2,False,6,0,True,10,1,6,12,3.0,move_trap,,1.0,14.0,3.0,-1.0,,7.0,-1.0,11.0,-1.0,,14.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
57,6,1,True,0,0,True,10,0,False,6,2,False,6,0,True,10,1,6,12,0.0,round_winner_bet,c_2,,,3.0,-1.0,,7.0,-1.0,11.0,-1.0,,14.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
58,6,1,True,0,0,True,10,0,False,6,2,False,6,0,True,10,1,6,12,1.0,move_trap,,1.0,9.0,3.0,-1.0,,7.0,-1.0,9.0,1.0,,14.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
59,6,1,True,0,0,True,10,0,False,6,2,False,6,0,True,10,1,6,12,2.0,round_winner_bet,c_3,,,3.0,-1.0,,7.0,-1.0,9.0,1.0,,14.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
60,6,1,True,2,0,False,10,0,False,6,2,False,6,0,True,10,1,6,13,3.0,move_camel,c_1,,,3.0,-1.0,,7.0,-1.0,9.0,1.0,2.0,14.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
61,8,0,False,2,0,False,10,0,False,8,1,False,6,0,True,11,1,6,13,0.0,move_camel,c_0,,,3.0,-1.0,,7.0,-1.0,9.0,1.0,2.0,14.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
62,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,1.0,move_camel,c_4,,,3.0,-1.0,,7.0,-1.0,9.0,1.0,4.0,14.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
63,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,2.0,move_trap,,1.0,11.0,11.0,1.0,,7.0,-1.0,9.0,1.0,,14.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
64,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,3.0,move_trap,,1.0,15.0,11.0,1.0,,7.0,-1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
65,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,0.0,round_winner_bet,c_3,,,11.0,1.0,,7.0,-1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
66,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,1.0,round_winner_bet,c_4,,,11.0,1.0,,7.0,-1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
67,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,2.0,round_winner_bet,c_4,,,11.0,1.0,,7.0,-1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
68,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,3.0,round_winner_bet,c_3,,,11.0,1.0,,7.0,-1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
69,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,0.0,move_trap,,1.0,13.0,11.0,1.0,,13.0,1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
70,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,1.0,move_trap,,1.0,7.0,11.0,1.0,,13.0,1.0,7.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
71,8,0,True,2,0,True,10,0,True,8,1,True,10,1,True,10,10,5,13,2.0,round_winner_bet,c_2,,,11.0,1.0,,13.0,1.0,7.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
72,10,2,False,2,0,True,10,0,True,10,3,True,10,1,True,10,10,5,14,3.0,move_camel,c_0,,,11.0,1.0,,13.0,1.0,7.0,1.0,2.0,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
73,10,2,False,2,0,True,10,0,True,10,3,True,10,1,True,10,10,5,14,0.0,round_winner_bet,c_0,,,11.0,1.0,,13.0,1.0,7.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
74,10,2,False,2,0,True,10,0,True,10,3,True,10,1,True,10,10,5,14,1.0,move_trap,,1.0,9.0,11.0,1.0,,13.0,1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
75,10,2,False,2,0,True,10,0,True,10,3,True,10,1,True,10,10,5,14,2.0,round_winner_bet,c_0,,,11.0,1.0,,13.0,1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
76,10,2,False,2,0,True,10,0,True,10,3,True,10,1,True,10,10,5,14,3.0,round_winner_bet,c_3,,,11.0,1.0,,13.0,1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
77,10,2,False,2,0,True,10,0,True,10,3,True,10,1,True,10,10,5,14,0.0,round_winner_bet,c_0,,,11.0,1.0,,13.0,1.0,9.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
78,10,2,False,2,0,True,10,0,True,10,3,True,10,1,True,10,10,5,14,1.0,move_trap,,1.0,8.0,11.0,1.0,,13.0,1.0,8.0,1.0,,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
79,12,2,False,2,0,True,12,0,False,12,3,True,12,1,True,10,10,6,14,2.0,move_camel,c_2,,,11.0,1.0,,13.0,1.0,8.0,1.0,2.0,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
80,16,1,True,2,0,True,12,0,True,16,2,True,16,0,True,17,14,10,34,3.0,move_camel,c_4,,,11.0,1.0,,13.0,1.0,8.0,1.0,4.0,15.0,1.0,greedy_4player_g0,GreedyAgent,17,GreedyAgent,14,GreedyAgent,10,GreedyAgent,34,GreedyAgent
0,0,0,True,1,0,True,0,2,True,1,1,True,0,1,True,2,2,2,2,,,,,,,,,,,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
1,0,0,True,1,0,True,0,2,True,1,1,True,0,1,True,2,2,2,2,0.0,move_trap,,-1.0,3.0,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
2,0,0,True,1,0,True,0,2,True,1,1,True,0,1,True,2,2,2,2,1.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
3,0,0,True,1,0,True,0,2,True,1,1,True,0,1,True,2,2,2,2,2.0,round_winner_bet,c_3,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
4,0,0,True,1,0,True,1,2,False,1,1,True,0,1,True,2,2,2,3,3.0,move_camel,c_2,,,,,,3.0,-1.0,,,1.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
5,0,0,True,1,0,True,1,2,False,1,1,True,0,1,True,2,2,2,3,0.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
6,0,0,True,2,0,False,2,2,False,2,1,True,0,1,True,3,3,2,3,1.0,move_camel,c_1,,,,,,3.0,-1.0,,,1.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
7,0,0,True,2,0,False,2,2,False,2,1,True,0,1,True,3,3,2,3,2.0,game_bet,c_0,,,,,lose,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
8,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,3.0,move_camel,c_4,,,,,,3.0,-1.0,,,1.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
9,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,0.0,game_bet,c_4,,,,,lose,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
10,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,1.0,game_bet,c_4,,,,,lose,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
11,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,2.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
12,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,3.0,round_winner_bet,c_1,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
13,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,0.0,game_bet,c_2,,,,,win,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
14,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,1.0,game_bet,c_2,,,,,win,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
15,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,2.0,game_bet,c_4,,,,,lose,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
16,0,0,True,2,0,False,2,2,False,2,1,True,1,0,False,3,3,2,4,3.0,game_bet,c_4,,,,,lose,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
17,2,0,False,2,1,False,2,3,False,2,2,True,1,0,False,5,3,2,4,0.0,move_camel,c_0,,,,,,3.0,-1.0,,,2.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
18,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,1.0,move_camel,c_3,,,,,,3.0,-1.0,,,3.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
19,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,2.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
20,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,3.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
21,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,0.0,round_winner_bet,c_3,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
22,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,1.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
23,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,2.0,game_bet,c_3,,,,,win,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
24,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,3.0,game_bet,c_2,,,,,win,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
25,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,0.0,game_bet,c_3,,,,,win,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
26,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,1.0,game_bet,c_3,,,,,win,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
27,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,2.0,game_bet,c_2,,,,,win,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
28,2,0,True,2,1,True,5,1,True,5,0,True,1,0,True,8,9,5,3,3.0,round_winner_bet,c_3,,,,,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
29,2,0,True,2,1,True,7,1,True,7,0,False,1,0,True,9,9,5,3,0.0,move_camel,c_3,,,,,,3.0,-1.0,,,2.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
30,2,0,True,2,1,True,7,1,True,7,0,False,1,0,True,9,9,5,3,1.0,game_bet,c_0,,,,,lose,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
31,2,0,True,2,1,True,7,1,True,7,0,False,1,0,True,9,9,5,3,2.0,move_trap,,-1.0,5.0,5.0,-1.0,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
32,2,0,True,2,1,True,7,1,True,7,0,False,1,0,True,9,9,5,3,3.0,game_bet,c_0,,,5.0,-1.0,lose,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
33,2,0,True,2,1,True,7,1,True,7,0,False,1,0,True,9,9,5,3,0.0,game_bet,c_0,,,5.0,-1.0,lose,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
34,2,1,True,2,2,True,7,1,True,7,0,False,2,0,False,10,10,5,3,1.0,move_camel,c_4,,,5.0,-1.0,,3.0,-1.0,,,1.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
35,2,1,True,2,2,True,7,1,True,7,0,False,2,0,False,10,10,5,3,2.0,round_winner_bet,c_3,,,5.0,-1.0,,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
36,2,1,True,2,2,True,7,1,True,7,0,False,2,0,False,10,10,5,3,3.0,game_bet,c_3,,,5.0,-1.0,win,3.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
37,2,1,True,2,2,True,7,1,True,7,0,False,2,0,False,10,10,5,3,0.0,move_trap,,-1.0,8.0,5.0,-1.0,,8.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
38,2,1,True,2,2,True,9,0,False,7,0,False,2,0,False,10,11,5,3,1.0,move_camel,c_2,,,5.0,-1.0,,8.0,-1.0,,,2.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
39,4,0,False,4,1,True,9,0,False,7,0,False,2,0,False,10,11,6,3,2.0,move_camel,c_0,,,5.0,-1.0,,8.0,-1.0,,,2.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
40,4,0,True,7,1,True,9,0,True,7,0,True,2,0,True,9,13,10,6,3.0,move_camel,c_1,,,5.0,-1.0,,8.0,-1.0,,,3.0,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
41,4,0,True,7,1,True,9,0,True,7,0,True,2,0,True,9,13,10,6,0.0,round_winner_bet,c_2,,,5.0,-1.0,,8.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
42,4,0,True,7,1,True,9,0,True,7,0,True,2,0,True,9,13,10,6,1.0,round_winner_bet,c_2,,,5.0,-1.0,,8.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
43,4,0,True,7,1,True,9,0,True,7,0,True,2,0,True,9,13,10,6,2.0,round_winner_bet,c_1,,,5.0,-1.0,,8.0,-1.0,,,,,,greedy_4player_g1,GreedyAgent,22,GreedyAgent,40,GreedyAgent,23,GreedyAgent,12,GreedyAgent
