round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,active_player,action_type,camel,bet_type,distance,trap_type,trap_location,player_1_trap_location,player_1_trap_type,player_3_trap_location,player_3_trap_type,player_0_trap_location,player_0_trap_type,game_id,player_0_name,player_0_final,player_1_name,player_1_final,player_2_name,player_2_final,player_3_name,player_3_final,winners,player_2_trap_location,player_2_trap_type
6,4,2,True,4,1,False,5,0,False,2,0,True,4,0,False,4,2,2,3,1.0,move_trap,,,,1.0,3.0,3.0,1.0,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
7,4,2,True,4,1,False,5,0,False,2,0,True,4,0,False,4,2,2,3,2.0,round_winner_bet,c_0,,,,,3.0,1.0,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
8,7,0,False,4,1,False,5,0,False,2,0,True,4,0,False,4,2,2,4,3.0,move_camel,c_0,,3.0,,,3.0,1.0,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
9,7,0,True,4,1,True,5,0,True,4,2,True,4,0,True,5,2,10,4,0.0,move_camel,c_3,,2.0,,,3.0,1.0,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
10,7,0,True,4,1,True,5,0,True,4,2,True,4,0,True,5,2,10,4,1.0,round_winner_bet,c_0,,,,,3.0,1.0,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
11,7,0,True,4,1,True,5,0,True,4,2,True,4,0,True,5,2,10,4,2.0,round_winner_bet,c_3,,,,,3.0,1.0,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
12,7,0,True,4,1,True,5,0,True,4,2,True,4,0,True,5,2,10,4,3.0,move_trap,,,,-1.0,11.0,3.0,1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
13,7,0,True,7,2,True,5,0,True,7,3,True,7,1,False,6,2,10,4,0.0,move_camel,c_4,,3.0,,,3.0,1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
14,7,0,True,7,2,True,5,0,True,7,3,True,7,1,False,6,2,10,4,1.0,game_bet,c_0,win,,,,3.0,1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
15,7,0,True,7,2,True,5,0,True,7,3,True,7,1,False,6,2,10,4,2.0,game_bet,c_2,lose,,,,3.0,1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
16,7,0,True,7,2,True,5,0,True,9,0,False,7,1,False,6,2,10,5,3.0,move_camel,c_3,,2.0,,,3.0,1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
17,7,0,True,7,2,True,6,0,False,9,0,False,7,1,False,7,2,10,5,0.0,move_camel,c_2,,1.0,,,3.0,1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
18,7,0,True,7,2,True,6,0,False,9,0,False,7,1,False,7,2,10,5,1.0,move_trap,,,,-1.0,8.0,8.0,-1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
19,7,0,True,7,2,True,6,0,False,9,0,False,7,1,False,7,2,10,5,2.0,round_winner_bet,c_1,,,,,8.0,-1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
20,7,0,True,7,2,True,6,0,False,9,0,False,7,1,False,7,2,10,5,3.0,move_trap,,,,-1.0,1.0,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
21,7,0,True,9,1,False,6,0,False,9,0,False,7,1,False,8,2,10,5,0.0,move_camel,c_1,,2.0,,,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
22,7,0,True,9,1,False,6,0,False,9,0,False,7,1,False,8,2,10,5,1.0,round_winner_bet,c_3,,,,,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,,
23,7,0,True,9,1,False,6,0,False,9,0,False,7,1,False,8,2,10,5,2.0,move_trap,,,,-1.0,10.0,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
24,9,2,True,9,1,True,6,0,True,9,0,True,9,3,True,8,2,8,6,3.0,move_camel,c_0,,2.0,,,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
25,11,2,True,11,1,True,6,0,True,11,0,False,11,3,True,9,2,8,6,0.0,move_camel,c_3,,2.0,,,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
26,11,2,True,11,1,True,6,0,True,11,0,False,11,3,True,9,2,8,6,1.0,game_bet,c_1,lose,,,,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
27,11,2,True,11,1,True,6,0,True,11,0,False,11,3,True,9,2,8,6,2.0,game_bet,c_4,win,,,,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
28,11,2,True,11,1,True,6,0,True,11,0,False,14,0,False,9,2,8,7,3.0,move_camel,c_4,,3.0,,,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
29,11,2,True,11,1,True,7,0,False,11,0,False,14,0,False,10,3,8,7,0.0,move_camel,c_2,,1.0,,,8.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
30,11,2,True,11,1,True,7,0,False,11,0,False,14,0,False,10,3,8,7,1.0,move_trap,,,,-1.0,13.0,13.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
31,11,2,True,11,1,True,7,0,False,11,0,False,14,0,False,10,3,8,7,2.0,game_bet,c_0,win,,,,13.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
32,11,2,True,11,1,True,7,0,False,11,0,False,14,0,False,10,3,8,7,3.0,game_bet,c_0,lose,,,,13.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
33,14,2,True,14,1,False,7,0,False,11,0,False,14,0,False,11,3,8,7,0.0,move_camel,c_1,,3.0,,,13.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
34,14,2,True,14,1,False,7,0,False,11,0,False,14,0,False,11,3,8,7,1.0,game_bet,c_2,win,,,,13.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
35,14,2,True,14,1,False,7,0,False,11,0,False,14,0,False,11,3,8,7,2.0,round_winner_bet,c_0,,,,,13.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
36,17,0,True,14,1,True,7,0,True,11,0,True,14,0,True,11,8,25,7,3.0,move_camel,c_0,,3.0,,,13.0,-1.0,1.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_7,RollAgent,11,MCTSAgent,8,GreedyAgent,25,RandomAgent,7,GreedyAgent,10.0,-1.0
0,1,0,True,2,0,True,1,1,True,1,2,True,2,1,True,2,2,2,2,,,,,,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
1,1,0,True,2,0,True,1,1,True,1,2,True,4,0,False,3,2,2,2,0.0,move_camel,c_4,,2.0,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
2,1,0,True,2,0,True,1,1,True,1,2,True,4,0,False,3,2,2,2,1.0,game_bet,c_3,lose,,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
3,1,0,True,2,0,True,1,1,True,1,2,True,4,0,False,3,2,2,2,2.0,round_winner_bet,c_3,,,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
4,1,0,True,2,0,True,1,1,True,1,2,True,4,0,False,3,2,2,2,3.0,move_trap,,,,-1.0,11.0,,,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
5,1,0,True,2,0,True,2,1,False,2,2,True,4,0,False,4,2,2,2,0.0,move_camel,c_2,,1.0,,,,,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
6,1,0,True,2,0,True,2,1,False,2,2,True,4,0,False,4,2,2,2,1.0,move_trap,,,,-1.0,3.0,3.0,-1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
7,1,0,True,2,0,True,2,1,False,2,2,True,4,0,False,4,2,2,2,2.0,round_winner_bet,c_3,,,,,3.0,-1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
8,1,0,True,2,0,True,2,1,False,2,2,True,4,0,False,4,2,2,2,3.0,round_winner_bet,c_3,,,,,3.0,-1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
9,1,0,True,2,1,True,2,2,False,2,0,False,4,0,False,5,3,2,2,0.0,move_camel,c_3,,0.0,,,3.0,-1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
10,1,0,True,2,1,True,2,2,False,2,0,False,4,0,False,5,3,2,2,1.0,game_bet,c_2,win,,,,3.0,-1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
11,1,0,True,2,1,True,2,2,False,2,0,False,4,0,False,5,3,2,2,2.0,round_winner_bet,c_2,,,,,3.0,-1.0,11.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
12,1,0,True,2,1,True,2,2,False,2,0,False,4,0,False,5,3,2,2,3.0,move_trap,,,,-1.0,8.0,3.0,-1.0,8.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
13,2,0,False,2,2,True,2,3,False,2,1,False,4,0,False,6,4,2,2,0.0,move_camel,c_0,,1.0,,,3.0,-1.0,8.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
14,2,0,False,2,2,True,2,3,False,2,1,False,4,0,False,6,4,2,2,1.0,round_winner_bet,c_4,,,,,3.0,-1.0,8.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
15,2,0,False,2,2,True,2,3,False,2,1,False,4,0,False,6,4,2,2,2.0,round_winner_bet,c_2,,,,,3.0,-1.0,8.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
16,2,0,True,5,0,True,5,1,True,2,1,True,4,0,True,6,3,8,2,3.0,move_camel,c_1,,3.0,,,3.0,-1.0,8.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
17,2,0,True,6,0,False,6,1,True,2,1,True,4,0,True,7,3,8,2,0.0,move_camel,c_1,,1.0,,,3.0,-1.0,8.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
18,2,0,True,6,0,False,6,1,True,2,1,True,4,0,True,7,3,8,2,1.0,round_winner_bet,c_4,,,,,3.0,-1.0,8.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
19,2,0,True,6,0,False,6,1,True,2,1,True,4,0,True,7,3,8,2,2.0,round_winner_bet,c_2,,,,,3.0,-1.0,8.0,-1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
20,2,0,True,6,0,False,6,1,True,2,1,True,4,0,True,7,3,8,2,3.0,move_trap,,,,1.0,10.0,3.0,-1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
21,2,0,True,6,0,False,6,1,True,2,1,True,7,0,False,8,3,8,2,0.0,move_camel,c_4,,3.0,,,3.0,-1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
22,2,0,True,6,0,False,6,1,True,2,1,True,7,0,False,8,3,8,2,1.0,move_trap,,,,1.0,5.0,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
23,2,0,True,6,0,False,6,1,True,2,1,True,7,0,False,8,3,8,2,2.0,round_winner_bet,c_2,,,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
24,3,0,False,6,0,False,6,1,True,3,1,True,7,0,False,8,3,8,3,3.0,move_camel,c_0,,1.0,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
25,3,0,False,6,0,False,8,0,False,3,1,True,7,0,False,9,3,8,3,0.0,move_camel,c_2,,2.0,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
26,3,0,False,6,0,False,8,0,False,3,1,True,7,0,False,9,3,8,3,1.0,game_bet,c_1,lose,,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
27,3,0,False,6,0,False,8,0,False,3,1,True,7,0,False,9,3,8,3,2.0,game_bet,c_0,lose,,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
28,3,0,False,6,0,False,8,0,False,3,1,True,7,0,False,9,3,8,3,3.0,game_bet,c_0,win,,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
29,3,0,True,6,0,True,8,0,True,4,0,True,7,0,True,10,4,16,3,0.0,move_camel,c_3,,1.0,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
30,3,0,True,6,0,True,8,0,True,6,1,False,7,0,True,10,5,16,3,1.0,move_camel,c_3,,2.0,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
31,3,0,True,6,0,True,8,0,True,6,1,False,7,0,True,10,5,16,3,2.0,round_winner_bet,c_2,,,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
32,3,0,True,6,0,True,8,0,True,6,1,False,7,0,True,10,5,16,3,3.0,game_bet,c_2,win,,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
33,3,0,True,6,0,True,11,0,False,6,1,False,7,0,True,11,5,16,3,0.0,move_camel,c_2,,3.0,,,5.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
34,3,0,True,6,0,True,11,0,False,6,1,False,7,0,True,11,5,16,3,1.0,move_trap,,,,1.0,4.0,4.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
35,3,0,True,6,0,True,11,0,False,6,1,False,7,0,True,11,5,16,3,2.0,round_winner_bet,c_2,,,,,4.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
36,3,0,True,7,1,False,11,0,False,7,2,False,7,0,True,11,5,16,4,3.0,move_camel,c_1,,1.0,,,4.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
37,6,0,False,7,1,False,11,0,False,7,2,False,7,0,True,12,5,16,4,0.0,move_camel,c_0,,3.0,,,4.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
38,6,0,True,11,2,True,11,0,True,11,3,True,11,1,True,12,6,14,5,1.0,move_camel,c_4,,4.0,,,4.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
39,6,0,True,11,2,True,11,0,True,11,3,True,11,1,True,12,6,14,5,2.0,game_bet,c_3,win,,,,4.0,1.0,10.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
40,6,0,True,11,2,True,11,0,True,11,3,True,11,1,True,12,6,14,5,3.0,move_trap,,,,1.0,12.0,4.0,1.0,12.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
41,6,0,True,14,0,False,11,0,True,14,1,True,11,1,True,13,6,14,5,0.0,move_camel,c_1,,3.0,,,4.0,1.0,12.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
42,6,0,True,14,0,False,11,0,True,14,1,True,11,1,True,13,6,14,5,1.0,round_winner_bet,c_2,,,,,4.0,1.0,12.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,,
43,6,0,True,14,0,False,11,0,True,14,1,True,11,1,True,13,6,14,5,2.0,move_trap,,,,1.0,15.0,4.0,1.0,12.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,15.0,1.0
44,6,0,True,14,0,False,11,0,True,14,1,True,11,1,True,13,6,14,5,3.0,move_trap,,,,1.0,2.0,4.0,1.0,2.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,15.0,1.0
45,6,0,True,14,0,True,11,0,True,16,0,True,11,1,True,14,2,31,3,0.0,move_camel,c_3,,2.0,,,4.0,1.0,2.0,1.0,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_8,RollAgent,14,MCTSAgent,2,GreedyAgent,31,RandomAgent,3,GreedyAgent,15.0,1.0
0,1,1,True,1,0,True,1,3,True,1,2,True,0,0,True,2,2,2,2,,,,,,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_9,RollAgent,20,MCTSAgent,17,GreedyAgent,37,RandomAgent,6,GreedyAgent,,
1,1,1,True,1,0,True,1,3,True,1,2,True,1,4,False,3,2,2,2,0.0,move_camel,c_4,,1.0,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_9,RollAgent,20,MCTSAgent,17,GreedyAgent,37,RandomAgent,6,GreedyAgent,,
2,1,1,True,1,0,True,1,3,True,1,2,True,1,4,False,3,2,2,2,1.0,game_bet,c_2,win,,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_9,RollAgent,20,MCTSAgent,17,GreedyAgent,37,RandomAgent,6,GreedyAgent,,
3,1,1,True,1,0,True,1,3,True,1,2,True,1,4,False,3,2,2,2,2.0,round_winner_bet,c_4,,,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_9,RollAgent,20,MCTSAgent,17,GreedyAgent,37,RandomAgent,6,GreedyAgent,,
4,2,0,False,1,0,True,2,2,True,2,1,True,2,3,False,3,2,2,3,3.0,move_camel,c_0,,1.0,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_9,RollAgent,20,MCTSAgent,17,GreedyAgent,37,RandomAgent,6,GreedyAgent,,
5,2,0,False,1,0,True,3,1,True,3,0,False,3,2,False,4,2,2,3,0.0,move_camel,c_3,,1.0,,,,,,,,,mixed_4player_RollAgent_MCTSAgent_GreedyAgent_RandomAgent_9,RollAgent,20,MCTSAgent,17,GreedyAgent,37,RandomAgent,6,GreedyAgent,,
